umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
44.0,Laki-laki,Pegawai swasta,Tanjung Pinang,3765628.6857975996,0,0,58.94921971456844,160.09492916412705,Moonsilk,0,SMA,0.3638175914554066
38.0,Laki-laki,Freelance,Banjarmasin,5811733.9617677,1,0,48.42010916694916,165.468607994273,Deadbuoy,1,S1,0.3649308636558872
25.0,Laki-laki,Pegawai swasta,Manokwari,3651160.3752110405,0,0,48.4491193619734,163.63817222548715,Deadbuoy,1,S1,0.24325846450190747
27.0,Perempuan,Pegawai swasta,Samarinda,6505970.235923724,1,0,53.31379182870428,161.42628181024963,Merpati,1,S1,0.2692078464291445
39.0,Laki-laki,Freelance,Tanjungselor,6300575.9248021655,1,1,42.491898772004994,146.81169601054063,Shoulder & Head,0,S3,0.5312953391364861
48.0,Perempuan,PNS,Banjarmasin,6970837.926571031,1,0,60.84824856925809,158.28159335387483,Merpati,0,S2,0.42308998701344874
55.0,Laki-laki,Freelance,Yogyakarta,13145688.025020417,0,0,55.63079801445337,156.1564674952222,Shoulder & Head,0,S1,0.3382693994416648
45.0,Laki-laki,Freelance,Manado,5268394.896543654,0,0,65.38476486326354,160.51564782506833,Merpati,0,S1,0.1620467888447162
47.0,Laki-laki,Freelance,Mamuju,4857587.326128627,0,1,65.67969455131494,153.6446844728886,Deadbuoy,1,S1,0.5648742223364076
25.0,Laki-laki,Pegawai swasta,Jayapura,7682892.027970044,0,1,44.137200728359105,153.40106687145024,Deadbuoy,0,SMA,0.529467012242744
29.0,Laki-laki,Pegawai swasta,Samarinda,21048369.624657582,1,0,60.916626833576174,155.07974308859104,Shoulder & Head,1,S1,0.43069174661166293
36.0,Laki-laki,Pegawai swasta,Medan,5447520.503832318,1,0,77.65082674866244,166.70785604096892,Pantone,1,S1,0.46453723901725286
31.0,Laki-laki,Freelance,Yogyakarta,3649356.043092735,0,0,56.066653147573135,156.1916026973136,Merpati,1,S1,0.16355326732159617
43.0,Laki-laki,PNS,Makassar,28025266.40013054,1,0,64.0984920322267,155.53363148990422,Shoulder & Head,0,S1,0.590050242373499
53.0,Perempuan,PNS,Serang,4023339.917568319,1,0,83.86897654735992,171.60608331984486,Merpati,1,S1,0.6418162207472431
23.0,Perempuan,Pengangguran,Banda Lampung,3012216.434218102,1,1,76.13514036478432,168.24577700079783,Deadbuoy,1,S1,0.953767822274653
31.0,Laki-laki,PNS,Jakarta,1867117.2103754152,0,1,84.33995549065394,165.7941879791576,Shoulder & Head,1,S1,0.8012352753514534
44.0,Laki-laki,Freelance,Ambon,14938067.847435793,0,0,60.41983190396035,158.53476592653095,Shoulder & Head,1,SMA,0.39992274387829707
27.0,Perempuan,PNS,Banda Lampung,3640484.7037943476,1,0,48.351125329624956,147.54328378244006,Moonsilk,0,S1,0.23613830553304269
40.0,Laki-laki,Freelance,Surabaya,9461486.280441182,0,0,65.52341971031585,167.4937000477412,Moonsilk,1,S1,0.22885278699990438
41.0,Laki-laki,Pegawai swasta,Manokwari,7382098.744471928,1,0,54.09585757267217,154.62846895098966,Shoulder & Head,0,S1,0.5319540208888861
49.0,Laki-laki,PNS,Palembang,6643633.184569506,0,0,56.36452666551653,162.73101904559925,Merpati,1,S1,0.5338001087302121
26.0,Laki-laki,Pegawai swasta,Pangkalpinang,3903900.5766497785,1,0,62.509176074722234,161.30677528375043,Merpati,1,S1,0.3976746612803128
27.0,Laki-laki,PNS,Jambi,7464229.035748972,1,0,82.38902071838476,170.31962621466124,Merpati,1,S1,0.4308063183756571
47.0,Perempuan,Pegawai swasta,Sofifi,3578783.9917109376,0,0,57.51557862245515,162.2357450518384,Merpati,1,SD,0.2707446793651734
31.0,Laki-laki,PNS,Serang,6661274.715926472,1,0,49.31139552941968,155.83914413438956,Shoulder & Head,1,S3,0.5868402681995926
43.0,Laki-laki,PNS,Tanjung Pinang,4696100.944936205,1,0,48.191144176655875,166.18990053766547,Deadbuoy,1,S1,0.6335238721550246
40.0,Perempuan,Pengangguran,Padang,8813883.317968478,0,1,57.65345540850023,156.59075599203098,Deadbuoy,1,S1,0.8364907005267803
47.0,Laki-laki,Pegawai swasta,Pekanbaru,4596435.80312038,1,0,47.99583821433208,158.52631516823897,Deadbuoy,1,S1,0.5111282959203447
27.0,Perempuan,Freelance,Ambon,5404331.087698047,0,0,63.84670307769673,160.3657602969072,Merpati,1,S1,0.07493272219598826
30.0,Laki-laki,Pegawai swasta,Serang,5708632.422848001,0,0,61.30073005080057,166.8869501035834,Moonsilk,0,S2,0.20254938027024533
41.0,Perempuan,Freelance,Surabaya,9986250.194957051,1,0,45.47995205251336,147.64162615142138,Pantone,1,S1,0.329881058435464
38.0,Laki-laki,PNS,Manokwari,9526804.10882439,1,0,75.46430182656484,168.82379556188368,Shoulder & Head,0,SMP,0.41641679870600534
17.0,Laki-laki,,Samarinda,6338494.393058216,1,0,68.81708462835185,172.3695118814586,Moonsilk,1,SMA,0.38053618286034
27.0,Laki-laki,PNS,Tanjungselor,2943544.364330885,1,0,63.01864374096187,163.90698965064442,Shoulder & Head,0,S1,0.3882975453427944
59.0,Laki-laki,Pegawai swasta,Pekanbaru,2542207.349689251,0,1,59.93020136460892,149.62824226235693,Shoulder & Head,1,S1,0.7195781786871777
40.0,Laki-laki,Freelance,Kendari,6893991.281096885,1,0,54.04753129468597,158.60313440079474,Pantone,0,SMA,0.2312726459879009
31.0,Perempuan,PNS,Jayapura,5945458.767590256,0,0,62.5638232283586,166.51417957686536,Moonsilk,0,S1,0.18609258099675158
37.0,Perempuan,PNS,Mataram,6335190.183632995,0,0,58.66874283665835,150.21438346104006,Pantone,0,SD,0.22237583036241051
31.0,Laki-laki,Pegawai swasta,Pangkalpinang,8838906.519760838,0,1,89.58347493948195,173.13050993613683,Pantone,1,SMA,0.6224583049514869
51.0,Laki-laki,PNS,Jambi,7233941.615242068,1,0,53.183592203854715,159.3294591215011,Moonsilk,0,S1,0.6833017282169508
24.0,Laki-laki,Pegawai swasta,Kendari,3349023.965683168,1,0,65.26015616911265,157.07653781070573,Shoulder & Head,0,SMA,0.3009605340938827
36.0,Laki-laki,Freelance,Banda Lampung,2910374.3668877743,0,0,70.66387373855116,165.52972127512325,Merpati,0,S2,0.19725094067141108
34.0,Laki-laki,PNS,Makassar,6670707.04231756,1,0,52.18918323069652,154.6268026465006,Deadbuoy,1,S1,0.5198454763825046
43.0,Perempuan,Pegawai swasta,Jayapura,8718298.125058845,1,0,57.172751555924656,159.24710634546304,Merpati,1,S2,0.3678115852877386
32.0,Laki-laki,Freelance,Banda Aceh,11925002.550303929,0,0,50.80097847371144,160.85245186043107,Shoulder & Head,0,S1,0.062036831281338134
40.0,Laki-laki,Freelance,Sofifi,6581893.975055968,1,0,83.5354089869054,172.5528965619307,Deadbuoy,0,S1,0.14992431611436718
32.0,Perempuan,PNS,Mamuju,10979227.285144564,0,0,81.9106058102675,162.0482143763368,Pantone,1,S1,0.33429847077643604
39.0,Laki-laki,Pegawai swasta,Sofifi,8073824.715871178,1,0,51.76006410241839,151.65645357306724,Moonsilk,1,S1,0.4165347173875807
43.0,Perempuan,PNS,Kendari,7082134.022713424,1,0,50.98240369677018,149.06818855716597,Moonsilk,1,S1,0.5965551050103864
36.0,Laki-laki,PNS,Jayapura,8032623.252907367,0,0,59.822170823614904,157.65275243370127,Pantone,1,SMP,0.3774131410986829
32.0,Perempuan,Pegawai swasta,Jakarta,5240822.656172074,0,0,64.24098716425023,161.43724116281788,Shoulder & Head,0,SMA,0.08958808731684198
42.0,Laki-laki,PNS,Yogyakarta,4048044.68838988,1,0,62.06596542590121,164.46350004830396,Moonsilk,0,S1,0.5282252784334357
42.0,Laki-laki,PNS,Gorontalo,8422935.64660087,1,0,51.91740730180747,150.05919719283324,Deadbuoy,1,S1,0.604401031109517
30.0,Perempuan,Pegawai swasta,Bengkulu,16260797.782169318,0,1,53.200763894934965,166.08887986506008,Moonsilk,0,SMA,0.39047160064343095
61.0,Perempuan,PNS,Serang,4150963.8131555645,0,0,50.31081667121164,161.65641065221348,Deadbuoy,1,SMA,0.5234238653089061
43.0,Laki-laki,PNS,Mamuju,5670449.640674209,0,0,65.64127676466993,163.48614019711857,Moonsilk,1,SMA,0.5631012837496422
37.0,Laki-laki,PNS,Tanjung Pinang,6650878.512209077,0,0,51.31457104772137,148.70344319031184,Pantone,0,SMA,0.3152612829996257
40.0,Perempuan,Freelance,Samarinda,6837615.351641981,0,0,57.579283407147884,154.94949167670194,Moonsilk,0,SMA,0.005175466945340183
32.0,Laki-laki,PNS,Ambon,7823723.459140013,1,1,79.21363989319866,159.09330869096019,Pantone,1,S1,0.7953530760649563
36.0,Laki-laki,PNS,Mataram,5912751.768621931,0,0,48.42069616773377,146.37137667011243,Shoulder & Head,0,S1,0.2716498270856105
36.0,Laki-laki,Freelance,Ambon,6409113.460502184,1,0,81.89620206660075,168.57220710387878,Moonsilk,0,SMA,0.23706600357765567
35.0,Laki-laki,Freelance,Jakarta,6703080.49912901,0,1,67.06547304036152,160.92609883561968,Merpati,1,S1,0.5435561717737691
37.0,Laki-laki,PNS,Ambon,5998115.6464326205,0,0,53.177480553282955,154.4122773778627,Moonsilk,0,SMA,0.30084923891193127
50.0,Laki-laki,PNS,Jayapura,6928503.5768861445,0,0,61.69610082652858,161.48023162370896,Merpati,1,S1,0.5041057370292561
56.0,Laki-laki,Pegawai swasta,Pekanbaru,12189699.402621172,0,1,85.52712296918864,169.91092483654006,Pantone,1,S1,0.8620785808449942
37.0,Laki-laki,PNS,Banda Aceh,11211588.124754341,1,0,61.96983033789385,162.9367893963364,Deadbuoy,1,SMP,0.5438440916786734
39.0,Laki-laki,Freelance,Surabaya,5372724.676012515,0,0,68.38877001767835,172.70444861106603,Deadbuoy,1,S2,0.23638129184341522
39.0,Laki-laki,PNS,Banda Aceh,8109972.733935805,1,0,49.49644515187758,147.63460218235957,Deadbuoy,1,SMP,0.49937722808603563
39.0,Laki-laki,PNS,Banjarmasin,7008203.23067146,0,1,50.441714841183476,149.48337052932956,Deadbuoy,0,S1,0.5818429307936502
41.0,Laki-laki,Pegawai swasta,Tanjung Pinang,10046894.85288308,1,0,56.82061679121958,160.57248954639624,Pantone,0,S1,0.4224705793490989
39.0,Laki-laki,Pegawai swasta,Denpasar,4131063.9924251144,0,1,54.656132742500944,148.63948670953695,Shoulder & Head,0,SMP,0.573295545931828
29.0,Perempuan,Pegawai swasta,Banjarmasin,3814186.4008706645,1,0,72.8367043527586,167.15574596996132,Deadbuoy,0,SMA,0.19832536466654746
45.0,Perempuan,Pegawai swasta,Banjarmasin,12369288.327894581,0,0,90.17889833639421,172.09848007915187,Merpati,1,S1,0.3178899953881591
59.0,Laki-laki,PNS,Serang,10957308.979338558,0,1,52.13903677520686,162.04921139654107,Shoulder & Head,0,SMA,0.8634957265545569
37.0,Laki-laki,Pegawai swasta,Medan,9584055.76222298,1,0,62.585531682960536,163.1895090796073,Merpati,1,S1,0.4462794224135732
38.0,Perempuan,Pegawai swasta,Pekanbaru,10054675.066979796,0,1,55.782778113160404,163.65829424180808,Pantone,0,S1,0.41391540879653743
43.0,Perempuan,Pegawai swasta,Banda Lampung,6325340.436798541,0,0,51.9261710968994,156.19734931730508,Merpati,1,S1,0.32199735104309674
31.0,Perempuan,PNS,Serang,7644944.590097045,1,0,49.64275267038857,159.5687870909506,Pantone,1,S2,0.3917369429985011
47.0,Laki-laki,Pegawai swasta,Sofifi,2957590.5773053216,1,0,52.59555405010666,160.96306671249314,Merpati,0,S1,0.39813618886881164
34.0,Perempuan,PNS,Bengkulu,5636927.523188804,1,0,59.83845062354551,155.4524391535498,Pantone,1,SMA,0.3650036093946984
41.0,Perempuan,Pegawai swasta,Mataram,9088260.046911988,0,0,58.97249069478373,153.34063380561784,Pantone,0,S1,0.12019613794689168
66.0,Perempuan,Pegawai swasta,Pontianak,6867152.519171969,1,0,65.15955916182327,155.29680950200526,Merpati,0,SD,0.38698103843686327
36.0,Laki-laki,PNS,Bengkulu,8424527.401160339,0,0,69.91875468067792,157.3298871179446,Deadbuoy,1,S2,0.3424474359770345
44.0,Laki-laki,Pegawai swasta,Semarang,8547580.784483638,0,1,52.329268880778855,149.85587956702662,Pantone,1,S2,0.8447701520053527
39.0,Laki-laki,Pegawai swasta,Kupang,5424050.915877596,0,0,59.004898950565945,152.03919733395887,Deadbuoy,1,S1,0.345646440330695
30.0,Laki-laki,Pegawai swasta,Serang,7071755.012318646,0,0,67.18181264588715,159.41361004324435,Moonsilk,1,SMA,0.35520763546061457
28.0,Perempuan,Pegawai swasta,Banda Aceh,6007528.566355554,1,0,54.797339317135574,145.63421754680144,Merpati,0,S1,0.23805552030998872
20.0,Perempuan,PNS,Samarinda,2506758.334225611,1,0,56.751804695865886,158.34683089833348,Merpati,1,S3,0.3960704314695182
44.0,Laki-laki,PNS,Mamuju,6118994.467401738,1,0,43.71296263719877,154.34478617803606,Pantone,1,SMA,0.5770230520232188
37.0,Laki-laki,Pegawai swasta,Tanjung Pinang,2744261.5296933874,0,1,48.45187380217955,154.7839758731702,Shoulder & Head,1,S1,0.6246303105235579
43.0,Laki-laki,Pegawai swasta,Jayapura,11386324.971160641,0,0,49.06257891231353,151.28415056456382,Pantone,0,S1,0.35203568594015544
65.0,Laki-laki,PNS,Banda Aceh,6242028.406918284,0,0,81.53584745560926,171.52847596209202,Merpati,0,SMA,0.5470381008760121
48.0,Laki-laki,PNS,Pontianak,4318866.622411653,1,0,48.686532794080804,155.12463599743035,Deadbuoy,0,S1,0.41516725517122643
53.0,Laki-laki,Pegawai swasta,Manokwari,14184390.065618189,1,0,46.59521790803412,145.55978941906466,Pantone,0,S2,0.48726841239219376
48.0,Perempuan,PNS,Palembang,5016774.263038246,1,0,47.168287131476816,157.16876953477143,Deadbuoy,1,SMA,0.5413738919811258
20.0,Laki-laki,Freelance,Tanjung Pinang,5183983.091188969,1,0,53.19334328492443,160.68841768509796,Shoulder & Head,0,S1,0.2506678612159218
50.0,Laki-laki,Pegawai swasta,Tanjung Pinang,6655154.423255289,0,0,43.24537420943627,148.0598167985768,Merpati,1,SMA,0.42060176682644423
32.0,Laki-laki,PNS,Bandung,6248937.409436828,1,0,59.28825567922772,156.52250328372625,Merpati,0,S1,0.3942795587367331
29.0,Laki-laki,PNS,Serang,4960328.252072244,1,0,48.90039615460903,153.0940292047141,Shoulder & Head,0,S2,0.47921076513601624
61.0,Laki-laki,PNS,Ambon,13269655.487544805,1,0,58.98426624860215,154.49144231319173,Shoulder & Head,0,S2,0.6128516480686452
43.0,Laki-laki,Pegawai swasta,Palangkaraya,6338458.815961337,0,1,71.0131125433931,165.64229418390227,Deadbuoy,0,S1,0.5653956349028664
49.0,Laki-laki,Pegawai swasta,Palembang,7567783.3802549895,1,1,66.71984922188297,171.55800155444123,Deadbuoy,0,S3,0.63907362369856
19.0,Laki-laki,Pegawai swasta,Jambi,8553617.833192661,0,1,56.70029280304723,151.60313437741019,Shoulder & Head,0,S1,0.4467782247903591
37.0,Perempuan,PNS,Jakarta,5137624.560623003,1,0,71.45666765457446,160.5951425656941,Pantone,0,SMA,0.26599902965006744
23.0,Laki-laki,PNS,Jayapura,4573537.044723788,0,0,70.99374744728361,168.7635866561886,Deadbuoy,1,S1,0.42182734303800556
53.0,Laki-laki,Pegawai swasta,Bandung,3795002.2002369203,1,0,67.39303230809463,168.93663942883825,Shoulder & Head,1,S1,0.6891023673293861
42.0,Perempuan,PNS,Medan,6461582.92432734,0,0,64.46985920132288,161.13832749863093,Merpati,0,SMA,0.2150445565283624
34.0,Perempuan,Pegawai swasta,Manokwari,9327082.82064896,0,1,55.45600882688113,152.67047315403346,Merpati,0,S1,0.45948052408354473
27.0,Laki-laki,PNS,Samarinda,4852069.7169776,0,1,85.47353999548109,169.4145074317549,Merpati,0,S1,0.5480161566563505
31.0,Laki-laki,Freelance,Denpasar,3372056.957702449,1,0,62.449342191273146,162.89997580649825,Shoulder & Head,1,SMA,0.2710899278561861
46.0,Laki-laki,Freelance,Pangkalpinang,6625336.669440823,0,0,56.47857855420909,156.4988482494487,Shoulder & Head,1,S1,0.2700371503695286
37.0,Laki-laki,PNS,Makassar,12489495.465242015,1,0,66.02670161014177,162.86701069065603,Shoulder & Head,1,SD,0.5634547424059024
69.0,Laki-laki,Freelance,Serang,6958003.310449312,0,1,49.71131311801072,166.89318880286982,Pantone,1,S1,0.6993561933641218
36.0,Laki-laki,Pegawai swasta,Padang,6732783.781612694,0,0,65.61521644787612,170.10197685442245,Shoulder & Head,1,SMA,0.41134598817607837
40.0,,Pegawai swasta,Ambon,3907674.123157637,1,1,58.04638324806294,158.42422386807604,Merpati,1,S2,0.6478219316431121
41.0,Laki-laki,Freelance,Pekanbaru,2100852.5139897065,1,1,69.52656023567528,162.7978801649567,Merpati,0,S1,0.6191492036763727
46.0,Perempuan,Pegawai swasta,Kendari,5130284.750527782,1,0,61.24398564031658,151.09428807972768,Merpati,0,SMA,0.3672132800550529
37.0,Perempuan,PNS,Denpasar,4303313.544588792,1,1,87.28938717850548,173.78838629401181,Shoulder & Head,0,SMA,0.7153620585350353
47.0,Laki-laki,Freelance,Gorontalo,8560087.465019144,0,0,68.81332226705437,160.5473772441694,Deadbuoy,1,S1,0.37337960000162984
40.0,Perempuan,Freelance,Makassar,7560609.649637952,0,0,57.78793354735553,160.76079411059206,Merpati,1,S1,0.06464906999096051
52.0,Perempuan,PNS,Kupang,6956854.684544399,1,0,55.35554297232939,160.7833367964927,Deadbuoy,1,S1,0.6083126125855275
44.0,Laki-laki,PNS,Semarang,4563414.274823029,0,0,55.16240952523536,153.0460308316671,Moonsilk,1,S3,0.6314133764673922
50.0,Laki-laki,Pegawai swasta,Makassar,14623429.948851807,1,0,66.42454542831659,163.520115729893,Deadbuoy,1,S1,0.5391097164400058
35.0,Laki-laki,PNS,Pontianak,7178131.438752506,1,1,47.008134059083595,152.26242445526992,Pantone,0,SMP,0.7877618380794824
23.0,Perempuan,Pegawai swasta,Bengkulu,9042284.6387255,0,1,69.99037716661138,161.38796962170204,Shoulder & Head,0,SD,0.45338886249607974
33.0,Laki-laki,Pegawai swasta,Bengkulu,4419692.1528336685,1,1,47.590262952911566,159.66867301769983,Merpati,0,S1,0.60978239423938
45.0,Laki-laki,PNS,Kupang,3022259.9042612435,0,0,52.0390629074393,155.57314775835232,Merpati,0,S1,0.4250677154403872
18.0,Perempuan,Pegawai swasta,Makassar,7079097.210910926,0,1,54.09351160787327,151.32096302288463,Moonsilk,0,S1,0.4348806374088032
42.0,Laki-laki,PNS,Medan,6686869.983382925,1,0,56.154981678328866,160.45408820059376,Shoulder & Head,0,S2,0.4951181117015311
26.0,Laki-laki,PNS,Padang,6172120.8047103435,1,0,47.78913663173515,155.68526777286863,Shoulder & Head,0,S1,0.47697161118392806
20.0,Laki-laki,PNS,Tanjung Pinang,9676505.555318642,0,0,75.29560236661982,165.8900279153652,Moonsilk,1,S1,0.5193731691517255
43.0,Laki-laki,PNS,Mamuju,7093143.287871388,1,0,67.42000084744909,154.95049221014975,Merpati,0,S3,0.5724402662009962
50.0,Laki-laki,PNS,Sofifi,4711754.891687922,0,0,60.393210880603405,165.695791675911,Pantone,1,SMA,0.4559107514978006
34.0,Laki-laki,Freelance,Bengkulu,3392582.4392613126,0,0,61.55634314747955,169.25144604974537,Merpati,0,S1,0.1316180757036097
38.0,Laki-laki,PNS,Padang,9637733.443920154,0,0,55.885184847452166,164.07780845341048,Pantone,0,S1,0.4157625607425063
51.0,Laki-laki,Pegawai swasta,Samarinda,8663333.935910685,1,1,61.839933501616066,171.1796438347551,Pantone,0,S1,0.8135388265467844
37.0,Laki-laki,PNS,Padang,3606920.5455043325,0,0,71.27271792466968,160.105035040114,Moonsilk,0,SMA,0.2966248494319592
23.0,Laki-laki,Pegawai swasta,Serang,20464619.52700811,1,0,48.708496053309716,155.2724474266304,Pantone,1,S1,0.43718074677621416
47.0,Laki-laki,Pegawai swasta,Makassar,6417327.5825709095,0,0,52.8983076797947,155.0286927951176,Pantone,0,S1,0.3905490209435883
38.0,Laki-laki,PNS,Manado,6583018.489719135,0,0,56.75598869369773,158.9500030466073,Merpati,1,S1,0.3964012802286379
40.0,Perempuan,Pegawai swasta,Banjarmasin,5916383.678171566,1,0,50.6266171861159,149.73440008749682,Deadbuoy,1,S1,0.2794553704199809
35.0,Perempuan,PNS,Mamuju,3715907.3285641135,1,0,50.060185302251156,150.2299466605793,Moonsilk,0,S2,0.31394854871950983
33.0,Laki-laki,Freelance,Bandung,8960457.407033235,0,1,46.672026988361054,158.3407466084203,Moonsilk,0,SMA,0.45289985848486014
45.0,Laki-laki,Pegawai swasta,Medan,8648009.247181378,1,1,53.485979236219066,155.0473525463546,Deadbuoy,0,S1,0.7516388887315325
39.0,Laki-laki,Freelance,Manado,4407803.39176556,1,0,60.989837381258866,147.15151698866197,Shoulder & Head,1,S2,0.28101955376504645
35.0,Laki-laki,PNS,Gorontalo,14544741.98362771,1,0,78.28449757201649,170.25059254858894,Pantone,1,SMP,0.5199614342994208
48.0,Laki-laki,Pegawai swasta,Manado,4767131.392352399,0,0,51.660685533641704,155.38954692767794,Shoulder & Head,1,S1,0.49934249585522283
36.0,Perempuan,PNS,Tanjung Pinang,5484650.117588234,1,0,47.855351309984265,152.3928244947697,Moonsilk,1,S1,0.5049689259824021
29.0,Laki-laki,PNS,Sofifi,4320571.755620288,1,0,52.38951576550994,153.47050725266223,Deadbuoy,0,S1,0.4437134841505604
42.0,Laki-laki,PNS,Padang,7149866.021731974,0,0,53.52320885547309,153.61483911540992,Pantone,1,S1,0.5008415955033805
50.0,Perempuan,PNS,Palu,5742671.844306694,0,0,77.54097665224762,168.8224559059122,Pantone,0,S1,0.2596704956030588
40.0,Laki-laki,PNS,Jambi,7775968.8043515915,1,0,53.962376280728265,152.67900042507148,Deadbuoy,1,S1,0.5101634785928538
31.0,Laki-laki,Pegawai swasta,Banda Aceh,7115317.085052856,0,0,47.73204398320967,157.80514331987953,Deadbuoy,1,S1,0.3308790877785644
44.0,Laki-laki,Pegawai swasta,Jayapura,11212191.77302902,1,1,56.63267689275203,157.16445808657846,Merpati,1,S1,0.8856624819981784
48.0,Laki-laki,Pegawai swasta,Palangkaraya,5431762.875939071,1,0,53.62071640335001,165.5118247751141,Moonsilk,1,S1,0.5038856379428083
30.0,Laki-laki,Pegawai swasta,Medan,4863417.207865722,1,0,56.07337744173216,162.40459696640755,Pantone,1,S1,0.40464588216929676
31.0,Laki-laki,Pegawai swasta,Palangkaraya,14943654.604053553,1,0,51.76485821127316,157.87974238455126,Merpati,0,S1,0.31297019497688583
36.0,Laki-laki,Pegawai swasta,Jayapura,21179136.91246948,0,0,70.93765262721783,167.89827451954065,Pantone,0,S1,0.2653261813087827
53.0,Laki-laki,Pegawai swasta,Tanjung Pinang,5133312.340178536,1,0,59.75567729300799,159.43909134644292,Merpati,0,S1,0.511929812986977
30.0,Laki-laki,Pengangguran,Banda Lampung,4017887.4172792244,1,0,52.70285308817358,159.47331810897919,Deadbuoy,0,S1,0.6266824767583922
29.0,Laki-laki,Freelance,Denpasar,7545609.581861523,0,0,46.876114115634564,152.8474219433818,Shoulder & Head,1,SMA,0.25844917982305954
